ID,Applicant_Name,Gender,District,State,Pincode,Ownership,GovtID_Type,ID_Number,Category,Load_Applied,Date_of_Application,Date_of_Approval,Modified_Date,Status,Reviewer_ID,Reviewer_Name,Reviewer_Comments
1050,SHERRI,Female,West,KARNATAKA,560020,INDIVIDUAL,PAN,5991974,Residential,1,26-06-2021,,26-07-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1051,JAE,Female,West,KARNATAKA,560064,INDIVIDUAL,VOTER_ID,73536,Residential,7,25-11-2021,25-12-2024,25-12-2021,Approved,2456,RAHUL SINGH,Installation pending
1052,TAMAR,Female,West,KARNATAKA,560026,INDIVIDUAL,AADHAR,4.47E+11,Residential,6,29-01-2021,28-02-2024,28-02-2021,Approved,1460,HEM CHAND,Installation pending
1053,ASIA,Female,West,KARNATAKA,560005,INDIVIDUAL,PASSPORT,620289266,Residential,3,15-03-2021,,15-04-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1054,SHANI,Female,West,KARNATAKA,560051,INDIVIDUAL,PAN,5371115,Residential,2,20-10-2021,,20-11-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1055,THEODORE,Female,West,KARNATAKA,560002,JOINT,VOTER_ID,71101,Commercial,2,08-09-2021,,08-10-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1056,NOREEN,Female,West,KARNATAKA,560041,INDIVIDUAL,AADHAR,2.12E+11,Residential,6,18-09-2021,,18-10-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1057,RUSS,Female,West,KARNATAKA,560002,INDIVIDUAL,AADHAR,6.67E+11,Residential,3,07-09-2021,,07-10-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1058,TIA,Female,West,KARNATAKA,560062,INDIVIDUAL,PAN,6123374,Commercial,4,01-06-2021,01-07-2024,01-07-2021,Approved,4510,VINOD GUPTA,Installation pending
1059,ALMA,Female,West,KARNATAKA,560038,INDIVIDUAL,PASSPORT,491182941,Commercial,2,05-09-2021,05-10-2024,05-10-2021,Approved,1678,Manoj Pandey,Installation pending
1060,CARMELA,Female,West,KARNATAKA,560038,INDIVIDUAL,PAN,1928025,Residential,12,21-03-2021,21-04-2024,21-04-2021,Approved,4510,VINOD GUPTA,Installation pending
1061,ELIJAH,Female,West,KARNATAKA,560058,INDIVIDUAL,VOTER_ID,70250,Residential,12,06-09-2021,06-10-2024,06-10-2021,Approved,1678,Manoj Pandey,Installation pending
1062,ABDUL,Female,West,KARNATAKA,560056,INDIVIDUAL,AADHAR,4.16E+11,Commercial,9,11-03-2021,,11-04-2021,Pending,1460,HEM CHAND,Documents verification in progress
1063,NIKI,Female,West,KARNATAKA,560042,INDIVIDUAL,AADHAR,7.32E+11,Commercial,5,03-11-2021,,03-12-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1064,TARYN,Female,West,KARNATAKA,560065,JOINT,AADHAR,4.76E+11,Commercial,3,29-04-2021,,29-05-2021,Pending,1460,HEM CHAND,Documents verification in progress
1065,MOE,Female,West,KARNATAKA,560064,JOINT,PASSPORT,280319730,Residential,2,20-06-2021,20-07-2024,20-07-2021,Approved,1460,HEM CHAND,Installation pending
1066,ABE,Female,West,KARNATAKA,560021,INDIVIDUAL,PASSPORT,704537914,Commercial,11,24-09-2021,24-10-2024,24-10-2021,Approved,1678,Manoj Pandey,Installation pending
1067,LYNETTE,Female,West,KARNATAKA,560004,JOINT,PAN,1321999,Residential,2,09-12-2021,,09-01-2022,Pending,1678,Manoj Pandey,Documents verification in progress
1068,PAULINA,Female,West,KARNATAKA,560004,INDIVIDUAL,VOTER_ID,77236,Commercial,5,16-01-2021,,16-02-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
1069,BRANDI,Female,West,KARNATAKA,560057,INDIVIDUAL,AADHAR,9.51E+11,Residential,9,26-05-2021,,26-06-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
1070,ALESSANDRA,Female,West,KARNATAKA,560050,INDIVIDUAL,PAN,7826427,Residential,7,08-11-2021,,08-12-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1071,FARAH,Female,West,KARNATAKA,560033,INDIVIDUAL,AADHAR,7.64E+11,Commercial,12,30-12-2021,,30-01-2022,Pending,1678,Manoj Pandey,Documents verification in progress
1072,PAOLO,Female,West,KARNATAKA,560041,INDIVIDUAL,VOTER_ID,76480,Residential,9,10-12-2021,10-01-2022,10-01-2022,Approved,1678,Manoj Pandey,Installation pending
1073,ILENE,Female,West,KARNATAKA,560001,INDIVIDUAL,PAN,3639258,Residential,9,22-08-2021,22-09-2024,22-09-2021,Approved,1460,HEM CHAND,Installation pending
1074,CALEB,Female,West,KARNATAKA,560044,INDIVIDUAL,PAN,1860255,Commercial,10,25-06-2021,25-07-2024,25-07-2021,Approved,1311,Sudhanshu Gupta,Installation pending
1075,LUCA,Female,West,KARNATAKA,560031,INDIVIDUAL,VOTER_ID,98535,Residential,4,02-05-2021,02-06-2024,02-06-2021,Approved,2456,RAHUL SINGH,Installation pending
1076,HILDA,Female,West,KARNATAKA,560048,JOINT,PAN,4651071,Commercial,1,22-01-2021,,22-02-2021,Pending,1460,HEM CHAND,Documents verification in progress
1077,LAURENCE,Female,West,KARNATAKA,560026,JOINT,PAN,7791031,Residential,4,03-03-2021,,03-04-2021,Pending,1460,HEM CHAND,Documents verification in progress
1078,HARRIET,Female,West,KARNATAKA,560040,INDIVIDUAL,AADHAR,6.49E+11,Commercial,1,18-10-2021,,18-11-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1079,ELLIOTT,Female,West,KARNATAKA,560061,INDIVIDUAL,VOTER_ID,89638,Commercial,3,07-10-2021,07-11-2024,07-11-2021,Approved,2456,RAHUL SINGH,Installation pending
1080,MARIANNA,Female,West,KARNATAKA,560042,INDIVIDUAL,AADHAR,7.70E+11,Commercial,10,21-12-2021,21-01-2022,21-01-2022,Approved,1311,Sudhanshu Gupta,Installation pending
1081,VIVIANA,Female,West,KARNATAKA,560020,INDIVIDUAL,PASSPORT,449022282,Commercial,2,03-05-2021,,03-06-2021,Pending,1678,Manoj Pandey,Documents verification in progress
1082,RANDALL,Female,West,KARNATAKA,560049,INDIVIDUAL,PASSPORT,330894262,Residential,10,18-12-2021,,18-01-2022,Pending,1460,HEM CHAND,Documents verification in progress
1083,LILLY,Female,West,KARNATAKA,560048,INDIVIDUAL,PASSPORT,889556098,Residential,1,19-10-2021,,19-11-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1084,ANGELIQUE,Female,West,KARNATAKA,560003,INDIVIDUAL,AADHAR,1.73E+11,Residential,8,18-08-2021,,18-09-2021,Pending,1460,HEM CHAND,Documents verification in progress
1085,GABY,Female,West,KARNATAKA,560065,INDIVIDUAL,VOTER_ID,80661,Commercial,12,04-09-2021,,04-10-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1086,JULIUS,Female,West,KARNATAKA,560043,INDIVIDUAL,AADHAR,1.25E+11,Commercial,11,23-03-2021,23-04-2024,23-04-2021,Approved,4510,VINOD GUPTA,Installation pending
1087,LIBBY,Female,West,KARNATAKA,560043,INDIVIDUAL,VOTER_ID,71820,Commercial,3,27-04-2021,27-05-2024,27-05-2021,Approved,1460,HEM CHAND,Installation pending
1088,MILAGROS,Female,West,KARNATAKA,560045,INDIVIDUAL,PAN,2432105,Residential,5,15-01-2021,15-02-2024,15-02-2021,Approved,4510,VINOD GUPTA,Installation pending
1089,MARTINA,Female,West,KARNATAKA,560044,INDIVIDUAL,PASSPORT,843040185,Commercial,12,02-05-2021,02-06-2024,02-06-2021,Approved,1678,Manoj Pandey,Installation pending
1090,RAVEN,Female,West,KARNATAKA,560063,JOINT,PASSPORT,696952500,Residential,3,01-09-2021,,01-10-2021,Pending,1678,Manoj Pandey,Documents verification in progress
1091,JEANNINE,Female,West,KARNATAKA,560008,JOINT,VOTER_ID,85308,Residential,8,22-12-2021,,22-01-2022,Pending,4510,VINOD GUPTA,Documents verification in progress
1092,LIZZIE,Female,West,KARNATAKA,560053,INDIVIDUAL,VOTER_ID,89874,Residential,5,11-10-2021,,11-11-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1093,CARYN,Female,West,KARNATAKA,560040,INDIVIDUAL,PAN,8515426,Commercial,4,07-03-2021,07-04-2024,07-04-2021,Approved,1678,Manoj Pandey,Installation pending
1094,MILES,Female,West,KARNATAKA,560064,INDIVIDUAL,PASSPORT,467085684,Residential,5,06-01-2021,06-02-2024,06-02-2021,Approved,1311,Sudhanshu Gupta,Installation pending
1095,CHANEL,Female,West,KARNATAKA,560022,INDIVIDUAL,AADHAR,3.53E+11,Commercial,8,02-09-2021,,02-10-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
1096,STACIE,Female,West,KARNATAKA,560047,INDIVIDUAL,VOTER_ID,79725,Commercial,3,26-04-2021,,26-05-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1097,MARLA,Female,West,KARNATAKA,560025,INDIVIDUAL,AADHAR,4.86E+11,Residential,5,25-03-2021,,25-04-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
1098,SUSANNA,Female,West,KARNATAKA,560013,INDIVIDUAL,PASSPORT,415044232,Residential,10,14-09-2021,,14-10-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
1099,ALFONSO,Female,West,KARNATAKA,560010,INDIVIDUAL,AADHAR,2.14E+11,Commercial,7,23-09-2021,,23-10-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1100,TRACI,Female,West,KARNATAKA,560004,JOINT,VOTER_ID,76735,Commercial,12,26-10-2021,26-11-2024,26-11-2021,Approved,1678,Manoj Pandey,Installation pending
1101,YURI,Female,West,KARNATAKA,560034,INDIVIDUAL,PASSPORT,552585509,Residential,11,01-12-2021,01-01-2022,01-01-2022,Approved,1678,Manoj Pandey,Installation pending
1102,EL,Female,West,KARNATAKA,560021,INDIVIDUAL,VOTER_ID,75458,Residential,10,14-04-2021,14-05-2024,14-05-2021,Approved,1678,Manoj Pandey,Installation pending
1103,LARISSA,Female,West,KARNATAKA,560047,INDIVIDUAL,AADHAR,2.14E+11,Commercial,7,31-01-2021,28-02-2024,28-02-2021,Approved,2456,RAHUL SINGH,Installation pending
1104,LIA,Female,West,KARNATAKA,560063,INDIVIDUAL,AADHAR,5.03E+11,Residential,12,15-09-2021,,15-10-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
1105,BROOKLYN,Female,West,KARNATAKA,560045,INDIVIDUAL,PAN,7963164,Residential,12,25-12-2021,,25-01-2022,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1106,DEXTER,Female,West,KARNATAKA,560026,INDIVIDUAL,VOTER_ID,79870,Residential,12,30-09-2021,,30-10-2021,Pending,1460,HEM CHAND,Documents verification in progress
1107,SAUL,Female,West,KARNATAKA,560037,INDIVIDUAL,VOTER_ID,97417,Commercial,10,10-08-2021,10-09-2024,10-09-2021,Approved,2456,RAHUL SINGH,Installation pending
1108,KENT,Female,West,KARNATAKA,560040,INDIVIDUAL,VOTER_ID,94534,Commercial,4,14-04-2021,14-05-2024,14-05-2021,Approved,1678,Manoj Pandey,Installation pending
1109,MEI,Female,West,KARNATAKA,560051,INDIVIDUAL,PASSPORT,604127548,Residential,2,24-12-2021,,24-01-2022,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1110,DANTE,Female,West,KARNATAKA,560040,INDIVIDUAL,PASSPORT,296576735,Residential,12,17-03-2021,,17-04-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
1111,AHMAD,Female,West,KARNATAKA,560058,INDIVIDUAL,PAN,1615902,Commercial,4,04-01-2021,,04-02-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1112,KIKI,Female,West,KARNATAKA,560014,INDIVIDUAL,PASSPORT,473051507,Commercial,2,06-05-2021,06-06-2024,06-06-2021,Approved,1311,Sudhanshu Gupta,Installation pending
1113,PHILIPPE,Female,West,KARNATAKA,560065,JOINT,PAN,8651232,Residential,9,30-01-2021,28-02-2024,28-02-2021,Approved,1678,Manoj Pandey,Installation pending
1114,TERI,Female,West,KARNATAKA,560012,JOINT,PAN,5942368,Residential,1,29-12-2021,29-01-2022,29-01-2022,Approved,4510,VINOD GUPTA,Installation pending
1115,ANYA,Female,West,KARNATAKA,560010,INDIVIDUAL,AADHAR,2.22E+11,Commercial,4,05-04-2021,05-05-2024,05-05-2021,Approved,1311,Sudhanshu Gupta,Installation pending
1116,HALEY,Female,West,KARNATAKA,560055,INDIVIDUAL,PAN,5552196,Residential,10,02-02-2021,,02-03-2021,Pending,1460,HEM CHAND,Documents verification in progress
1117,MATHEW,Female,West,KARNATAKA,560040,INDIVIDUAL,AADHAR,1.35E+11,Commercial,3,05-05-2021,,05-06-2021,Pending,1460,HEM CHAND,Documents verification in progress
1118,LUCILLE,Female,West,KARNATAKA,560057,INDIVIDUAL,PAN,8156438,Commercial,4,16-08-2021,,16-09-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
1119,TIMMY,Female,West,KARNATAKA,560056,INDIVIDUAL,PAN,5426024,Residential,1,26-03-2021,26-04-2024,26-04-2021,Approved,1311,Sudhanshu Gupta,Installation pending
1120,JEREMIAH,Female,West,KARNATAKA,560060,INDIVIDUAL,PASSPORT,175695474,Commercial,5,19-09-2021,19-10-2024,19-10-2021,Approved,4510,VINOD GUPTA,Installation pending
1121,FANNY,Female,West,KARNATAKA,560061,INDIVIDUAL,PASSPORT,919988273,Commercial,6,29-09-2021,,29-10-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1122,BRITTNEY,Female,West,KARNATAKA,560027,INDIVIDUAL,VOTER_ID,85118,Commercial,7,21-02-2021,,21-03-2021,Pending,1678,Manoj Pandey,Documents verification in progress
1123,LUIGI,Female,West,KARNATAKA,560008,JOINT,VOTER_ID,84135,Commercial,11,13-05-2021,,13-06-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1124,BLANCA,Female,West,KARNATAKA,560038,INDIVIDUAL,VOTER_ID,96412,Residential,8,12-04-2021,,12-05-2021,Pending,1460,HEM CHAND,Documents verification in progress
1125,YOSSI,Female,West,KARNATAKA,560001,INDIVIDUAL,PASSPORT,633809062,Commercial,7,21-12-2021,,21-01-2022,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1126,CHAIM,Female,West,KARNATAKA,560052,INDIVIDUAL,PASSPORT,865816708,Residential,2,29-07-2021,29-08-2024,29-08-2021,Approved,2456,RAHUL SINGH,Installation pending
1127,ALLA,Female,West,KARNATAKA,560053,INDIVIDUAL,AADHAR,8.88E+11,Residential,1,27-01-2021,27-02-2024,27-02-2021,Approved,1311,Sudhanshu Gupta,Installation pending
1128,SIOBHAN,Female,West,KARNATAKA,560028,INDIVIDUAL,PAN,8091811,Residential,9,20-03-2021,20-04-2024,20-04-2021,Approved,2456,RAHUL SINGH,Installation pending
1129,GIOVANNA,Female,West,KARNATAKA,560013,INDIVIDUAL,AADHAR,9.43E+11,Commercial,3,19-08-2021,19-09-2024,19-09-2021,Approved,2456,RAHUL SINGH,Installation pending
1130,TERRANCE,Female,West,KARNATAKA,560048,INDIVIDUAL,PAN,2913268,Residential,4,12-02-2021,,12-03-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
1131,NICO,Female,West,KARNATAKA,560031,INDIVIDUAL,PAN,6414364,Commercial,7,10-06-2021,,10-07-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1132,SANTIAGO,Female,West,KARNATAKA,560040,INDIVIDUAL,AADHAR,8.73E+11,Residential,7,20-10-2021,,20-11-2021,Pending,1678,Manoj Pandey,Documents verification in progress
1133,SUSANNE,Female,West,KARNATAKA,560049,INDIVIDUAL,PAN,3921383,Residential,6,12-01-2021,12-02-2024,12-02-2021,Approved,4510,VINOD GUPTA,Installation pending
1134,DIANNA,Female,West,KARNATAKA,560025,INDIVIDUAL,PASSPORT,364953319,Residential,3,08-06-2021,08-07-2024,08-07-2021,Approved,1460,HEM CHAND,Installation pending
1135,BO,Female,West,KARNATAKA,560022,INDIVIDUAL,AADHAR,1.49E+11,Commercial,11,18-11-2021,,18-12-2021,Pending,1460,HEM CHAND,Documents verification in progress
1136,ROHAN,Female,West,KARNATAKA,560022,INDIVIDUAL,VOTER_ID,93254,Residential,10,29-05-2021,,29-06-2021,Pending,1460,HEM CHAND,Documents verification in progress
1137,KARYN,Female,West,KARNATAKA,560053,JOINT,PASSPORT,246016487,Commercial,1,09-01-2021,,09-02-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
1138,LIONEL,Female,West,KARNATAKA,560014,INDIVIDUAL,VOTER_ID,88676,Residential,11,03-06-2021,,03-07-2021,Pending,1678,Manoj Pandey,Documents verification in progress
1139,RINA,Female,West,KARNATAKA,560006,INDIVIDUAL,VOTER_ID,92456,Residential,2,14-03-2021,,14-04-2021,Pending,1678,Manoj Pandey,Documents verification in progress
1140,CHASE,Female,West,KARNATAKA,560012,INDIVIDUAL,PAN,9891117,Residential,10,06-01-2021,06-02-2024,06-02-2021,Approved,1678,Manoj Pandey,Installation pending
1141,DENA,Female,West,KARNATAKA,560064,INDIVIDUAL,VOTER_ID,99794,Commercial,12,17-11-2021,17-12-2024,17-12-2021,Approved,4510,VINOD GUPTA,Installation pending
1142,SHELBY,Female,West,KARNATAKA,560037,INDIVIDUAL,PASSPORT,502974807,Residential,10,20-07-2021,20-08-2024,20-08-2021,Approved,2456,RAHUL SINGH,Installation pending
1143,MICHEL,Female,West,KARNATAKA,560047,INDIVIDUAL,PAN,3181772,Commercial,5,10-10-2021,10-11-2024,10-11-2021,Approved,1460,HEM CHAND,Installation pending
1144,JACKY,Female,West,KARNATAKA,560039,INDIVIDUAL,AADHAR,2.07E+11,Residential,2,02-01-2021,,02-02-2021,Pending,1460,HEM CHAND,Documents verification in progress
1145,CONOR,Female,West,KARNATAKA,560027,INDIVIDUAL,VOTER_ID,91189,Residential,6,25-07-2021,,25-08-2021,Pending,1460,HEM CHAND,Documents verification in progress
1146,LIANA,Female,West,KARNATAKA,560045,INDIVIDUAL,AADHAR,4.61E+11,Residential,11,24-09-2021,,24-10-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1147,MEHMET,Female,West,KARNATAKA,560024,INDIVIDUAL,VOTER_ID,95819,Residential,3,27-04-2021,27-05-2024,27-05-2021,Approved,4510,VINOD GUPTA,Installation pending
1148,GINGER,Female,West,KARNATAKA,560054,INDIVIDUAL,PAN,5833442,Residential,2,23-06-2021,23-07-2024,23-07-2021,Approved,4510,VINOD GUPTA,Installation pending
1149,TOMÁS,Female,West,KARNATAKA,560014,JOINT,PASSPORT,121797938,Commercial,7,09-10-2021,,09-11-2021,Pending,1460,HEM CHAND,Documents verification in progress
1150,MARSHALL,Female,West,KARNATAKA,560048,INDIVIDUAL,PASSPORT,484606866,Residential,4,25-03-2021,,25-04-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1151,GLENDA,Female,West,KARNATAKA,560045,INDIVIDUAL,PAN,9953024,Commercial,11,16-02-2021,,16-03-2021,Pending,1460,HEM CHAND,Documents verification in progress
1152,KARIM,Female,West,KARNATAKA,560045,INDIVIDUAL,AADHAR,7.74E+11,Commercial,4,26-01-2021,,26-02-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
1153,LEROY,Female,West,KARNATAKA,560010,INDIVIDUAL,PAN,8297256,Residential,12,14-01-2021,,14-02-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1154,TERRELL,Female,West,KARNATAKA,560065,INDIVIDUAL,PAN,8315187,Residential,5,17-06-2021,17-07-2024,17-07-2021,Approved,2456,RAHUL SINGH,Installation pending
1155,JONAH,Female,West,KARNATAKA,560032,INDIVIDUAL,PAN,7175648,Commercial,2,03-08-2021,03-09-2024,03-09-2021,Approved,1460,HEM CHAND,Installation pending
1156,MARCEL,Female,West,KARNATAKA,560024,INDIVIDUAL,PAN,8457801,Residential,1,08-03-2021,08-04-2024,08-04-2021,Approved,1311,Sudhanshu Gupta,Installation pending
1157,KRYSTLE,Female,West,KARNATAKA,560044,INDIVIDUAL,VOTER_ID,87824,Residential,6,26-10-2021,26-11-2024,26-11-2021,Approved,1678,Manoj Pandey,Installation pending
1158,ATHEÑA,Female,West,KARNATAKA,560003,INDIVIDUAL,AADHAR,5.69E+11,Residential,11,02-04-2021,,02-05-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1159,DESMOND,Female,West,KARNATAKA,560007,INDIVIDUAL,AADHAR,9.04E+11,Residential,10,02-01-2021,,02-02-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1160,SERGE,Female,West,KARNATAKA,560065,INDIVIDUAL,VOTER_ID,84310,Residential,4,21-04-2021,,21-05-2021,Pending,1460,HEM CHAND,Documents verification in progress
1161,DINO,Female,West,KARNATAKA,560004,INDIVIDUAL,VOTER_ID,78821,Commercial,4,20-09-2021,20-10-2024,20-10-2021,Approved,1460,HEM CHAND,Installation pending
1162,CONNOR,Female,West,KARNATAKA,560012,INDIVIDUAL,PASSPORT,921769070,Commercial,5,26-03-2021,26-04-2024,26-04-2021,Approved,1460,HEM CHAND,Installation pending
1163,SABINA,Female,West,KARNATAKA,560013,JOINT,AADHAR,7.89E+11,Residential,12,07-09-2021,,07-10-2021,Pending,1460,HEM CHAND,Documents verification in progress
1164,PHOEBE,Female,West,KARNATAKA,560002,INDIVIDUAL,AADHAR,5.08E+11,Residential,8,10-09-2021,10-10-2024,10-10-2021,Approved,1460,HEM CHAND,Installation pending
1165,ANIL,Female,West,KARNATAKA,560042,INDIVIDUAL,VOTER_ID,70779,Commercial,6,13-01-2021,13-02-2024,13-02-2021,Approved,4510,VINOD GUPTA,Installation pending
1166,SUSANA,Female,West,KARNATAKA,560029,INDIVIDUAL,AADHAR,9.22E+11,Residential,6,09-09-2021,09-10-2024,09-10-2021,Approved,4510,VINOD GUPTA,Installation pending
1167,IMRAN,Female,West,KARNATAKA,560021,INDIVIDUAL,AADHAR,3.33E+11,Commercial,9,15-06-2021,15-07-2024,15-07-2021,Approved,1460,HEM CHAND,Installation pending
1168,ROCCO,Female,West,KARNATAKA,560024,INDIVIDUAL,PASSPORT,524468610,Commercial,4,25-08-2021,,25-09-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
1169,BERNICE,Female,West,KARNATAKA,560016,INDIVIDUAL,PASSPORT,356665581,Commercial,5,04-12-2021,,04-01-2022,Pending,1460,HEM CHAND,Documents verification in progress
1170,ALVARO,Female,West,KARNATAKA,560043,INDIVIDUAL,PASSPORT,361503443,Commercial,4,01-10-2021,,01-11-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
1171,ROCKY,Female,West,KARNATAKA,560004,JOINT,PAN,2425938,Residential,4,02-11-2021,02-12-2024,02-12-2021,Approved,2456,RAHUL SINGH,Installation pending
1172,ADELE,Female,West,KARNATAKA,560042,INDIVIDUAL,PASSPORT,948304519,Residential,4,10-05-2021,10-06-2024,10-06-2021,Approved,2456,RAHUL SINGH,Installation pending
1173,HUNTER,Female,West,KARNATAKA,560003,INDIVIDUAL,PASSPORT,573620864,Residential,1,25-12-2021,,25-01-2022,Pending,1678,Manoj Pandey,Documents verification in progress
1174,MUHAMMAD,Female,West,KARNATAKA,560010,INDIVIDUAL,VOTER_ID,72803,Commercial,2,01-09-2021,,01-10-2021,Pending,1678,Manoj Pandey,Documents verification in progress
1175,GAYLE,Female,West,KARNATAKA,560049,INDIVIDUAL,VOTER_ID,96962,Residential,7,25-09-2021,,25-10-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
1176,SHAUNA,Female,West,KARNATAKA,560001,INDIVIDUAL,PAN,2586989,Residential,2,21-03-2021,,21-04-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
1177,MYRA,Female,West,KARNATAKA,560038,INDIVIDUAL,VOTER_ID,78484,Commercial,1,07-08-2021,,07-09-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
